word,phonetic,class,definition,CEFR,word_book,tag
attorney,ə'tə:ni,n.,"代理人,律师",B2,toefl,"```json
[""Laws"", ""Society"", ""Politics""]
```"
attribute,'ætribju:t,n.,"属性,定语,标志",B2,toefl,null
attribute,'ætribju:t,vt.,"归于,属于",B2,toefl,null
attrition,ə'triʃən,n.,"摩擦,磨损",C2,toefl,"```json
[""Economy"", ""Health"", ""Education"", ""Society""]
```"
audience,'ɔ:djəns,n.,"听众,观众",A2,toefl,null
audit,'ɔ:dit,n.,"稽核,查帐",B2,toefl,"```json
[""Tech"", ""Economy"", ""Politics"", ""Environment"", ""Health"", ""Laws""]
```"
audit,'ɔ:dit,vt.,"稽核,旁听",B2,toefl,"```json
[""Economy"", ""Laws"", ""Politics"", ""Society""]
```"
audit,'ɔ:dit,vi.,查账,B2,toefl,"```json
[""Economy"", ""Politics"", ""Laws"", ""Health"", ""Environment"", ""Tech""]
```"
audition,ɔ:'diʃən,n.,"听,听力,试听",B2,toefl,"```json
[""Art"", ""Media""]
```"
auditor,'ɔditə,n.,"听者,收听者,稽核员",B2,toefl,"```json
[""Economy"", ""Laws"", ""Society""]
```"
auditorium,ɔ:di'tɔ:riəm,n.,"礼堂,会议厅,听众",B2,toefl,null
augment,"ɔ:g'ment,'ɔ:gmənt",vt.,,B2,toefl,null
augment,"ɔ:g'ment,'ɔ:gmənt",vi.,"增加,增大",B2,toefl,null
augment,"ɔ:g'ment,'ɔ:gmənt",n.,增加,B2,toefl,null
aura,'ɔ:rə,n.,"气味,气氛",C2,toefl,null
auspice,'ɔ:spis,n.,"赞助,主办,吉兆",C2,toefl,null
auspicious,ɔ:'spiʃəs,n.,"吉兆的,幸运的",C2,toefl,null
austerity,ɔ'sterəti,n.,"朴素,节俭,苦行,酸涩,严峻",C2,toefl,"```json
[""Economy"", ""Politics"", ""Society""]
```"
authentic,ɔ:'θentik,a.,"真实的,可靠的,可信的",B2,toefl,null
authoritative,ɔ:'θɔritətiv,a.,"权威的,有权威的,命令式的",B2,toefl,null
authority,ɔ:'θɔriti,n.,"权威,专家,威信",B1,toefl,null
authorize,'ɔ:θəraiz,vt.,"授权与,批准,委托代替",B2,toefl,"```json
[""Economy"", ""Politics"", ""Laws"", ""Society""]
```"
autocrat,'ɔ:təkræt,n.,独裁者,C2,toefl,"```json
[""Politics"", ""History"", ""Society"", ""Laws""]
```"
autonomy,ɔ:'tɔnəmi,n.,自治,C1,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Politics"", ""Health"", ""Education"", ""Society"", ""Laws""]
```"
available,ə'veiləbl,a.,"有用的,有空的",B1,toefl,null
avalanche,'ævəla:nʃ,n.,"雪崩,山崩,涌到之物",C2,toefl,null
avalanche,'ævəla:nʃ,vi.,"崩落,涌至",C2,toefl,null
avalanche,'ævəla:nʃ,vt.,大量投入,C2,toefl,null
avarice,'ævəris,n.,"贪财,贪婪",C2,toefl,null
avaricious,ævə'riʃəs,a.,"贪财的,贪婪的",C2,toefl,null
average,'ævəridʒ,n.,"平均,平均数,海损a.  一般的,通常的,平均的",A2,toefl,null
average,'ævəridʒ,vt.,"平均为,均分,使平",A2,toefl,null
aversion,ə'və:ʃən,n.,"厌恶,讨厌的事,讨厌的人",C2,toefl,null
avert,ə'və:t,vt.,"转开,避免,防止",B1,toefl,null
aviator,'eivieitə,n.,"飞行员,飞行家",C2,toefl,null
avid,'ævid,a.,"热望的,急切的,贪婪的",C2,toefl,null
avoid,ə'vɔid,vt.,"避免,消除",A2,toefl,null
avow,ə'vəu,vt.,"声明,承认,招认",C2,toefl,null
awe,ɔ:,n.,敬畏,B2,toefl,null
awe,ɔ:,vt.,使敬畏,B2,toefl,null
awkward,'ɔ:kwəd,a.,笨拙的,B1,toefl,null
axis,'æksis,n.,轴,B2,toefl,"```json
[""Tech"", ""Science"", ""History"", ""Politics"", ""Environment"", ""Health"", ""Sports"", ""Literature"", ""Education"", ""Society"", ""Laws""]
```"
baby-sit,"'beibi,sit",vi.,"担任临时保姆,照顾婴儿",,toefl,null
backward,'bækwəd,ad. a.,"向后地(的),相反地(的)",B2,toefl,null
baggage,'bægidʒ,n.,行李,B1,toefl,null
bait,beit,n.,饵,C2,toefl,null
bait,beit,vt.,"以饵引诱,欺负",C2,toefl,null
bait,beit,vi.,中途休息,C2,toefl,null
balance,'bæləns,n.,"平衡,差额",B2,toefl,null
balance,'bæləns,vi.,"平衡,相等",B2,toefl,null
balance,'bæləns,vt.,"称,权衡,比较,抵消,结算",B2,toefl,null
bald,bɔ:ld,a.,"秃头,光秃的,单调的,赤裸的",B1,toefl,null
balk,bɔ:k,n.,"障碍,错误,失败",C2,toefl,"```json
[""Sports"", ""Laws""]
```"
balk,bɔ:k,vt.,"阻止,突然停止,退缩",C2,toefl,"```json
[""Sports"", ""Laws""]
```"
balk,bɔ:k,vi.,逡巡不前,C2,toefl,"```json
[""Sports"", ""Laws""]
```"
ballot,'bælət,n.,"投票,投票用纸,抽签",B2,toefl,"```json
[""Politics"", ""Laws""]
```"
ballot,'bælət,vi.,"不记名投票,抽签",B2,toefl,"```json
[""Politics"", ""Laws""]
```"
ballot,'bælət,vt.,"投票选出,拉选票",B2,toefl,"```json
[""Politics"", ""Laws""]
```"
balmy,'ba:mi,a.,"芳香的,温和的,止痛的",C2,toefl,null
ban,bæn,n.,禁令,B2,toefl,null
ban,bæn,vt.,"禁止,取缔",B2,toefl,null
bandit,'bændit,n.,强盗,C2,toefl,null
banish,'bæniʃ,vt.,"驱逐,消除",B2,toefl,null
bankruptcy,'bæŋkrəptsi,n.,破产,B2,toefl,"```json
[""Economy"", ""Business"", ""Laws""]
```"
banquet,'bæŋkwit,n.,宴会,C2,toefl,null
bar,ba:,n.,"条,棒,障碍物,栅,酒吧",A2,toefl,null
bar,ba:,vt.,"禁止,阻挡,妨碍",A2,toefl,null
barbarian,ba:'bεəriən,n.,野蛮人a.  野蛮的,C2,toefl,null
bare,bεə,vt.,"使赤裸,露出",B2,toefl,null
barely,'bεəli,ad.,几乎不能,B1,toefl,null
barometer,bə'rɔmitə,n.,气压计,B2,toefl,"```json
[""Tech"", ""Science"", ""Environment"", ""Health""]
```"
barren,'bærən,n.,荒地,B2,toefl,null
barricade,bæri'keid,n.,"防卫工事,障碍",C2,toefl,"```json
[""History"", ""Politics"", ""Society"", ""Laws""]
```"
barricade,bæri'keid,vt.,"设路障于,阻碍",C2,toefl,"```json
[""History"", ""Politics"", ""Society""]
```"
barrier,'bæriə,n.,"障碍,栅栏",B2,toefl,null
barter,'ba:tə,n.,"物物交换,实物交易",C2,toefl,"```json
[""Economy"", ""History"", ""Society""]
```"
barter,'ba:tə,vt.,,C2,toefl,"```json
[""Economy"", ""History"", ""Society""]
```"
barter,'ba:tə,vi.,"物物交换,交换",C2,toefl,"```json
[""Economy"", ""History"", ""Society""]
```"
bashful,'bæʃful,a.,害羞的,C2,toefl,null
basin,'beisn,n.,"盆地,盆",B1,toefl,null
bask,bæ:sk,vi.,"晒太阳,舒适",C2,toefl,null
baste,beist,vt.,"假缝,润以油脂,涂以奶油,狠揍",C2,toefl,null
batter,'bætə,n.,"内倾,击球手",A2,toefl,null
batter,'bætə,vt.,"打坏,猛击,使内倾",A2,toefl,null
batter,'bætə,vi.,"猛击,内倾",A2,toefl,null
bear,bεə,n.,熊,A2,toefl,null
bear,bεə,vt.,"忍受,负荷,使跌价,怀有,产生",A2,toefl,null
bear,bεə,vi.,"忍受,结果实,转向,开动,压",A2,toefl,null
beat,bi:t,n.,"打,敲打声,拍子",B2,toefl,"```json
[""Music"", ""Sports"", ""Media"", ""Literature""]
```  

(Note: Since ""Music"" was not in the original list provided, I included it assuming it might have been an oversight. If strictly limited to the given domains, the answer would be: [""Sports"", ""Media"", ""Literature""].)"
beat,bi:t,vt.,,B2,toefl,"```json
[""Music"", ""Sports"", ""Literature""]
```"
beat,bi:t,vi.,"打,打败,搜索a.  疲乏的,颓废的",B2,toefl,null
becoming,bi'kʌmiŋ,a.,"合适的,适当的",A1,toefl,null
beforehand,bi'fɔ:hænd,ad.,预先,C2,toefl,null
befuddle,bi'fʌdl,vt.,"使昏迷,使迷惑,使迷糊",C2,toefl,null
beget,bi'get,vt.,"招致,产生,引起",C2,toefl,null
begrudge,bi'grʌdʒ,vt.,"嫉妒,羡慕,舍不得给,吝惜",C2,toefl,null
beguile,bi'gail,vt.,诱骗,C2,toefl,null
behave,bi'heiv,vi.,"举止,行为,表现",B1,toefl,null
behave,bi'heiv,vt.,使表现好,B1,toefl,null
behavior,bi'heivjə,n.,"行为,举止",A2,toefl,null
belie,bi'lai,vt.,"掩饰,与. . . 不符,使失望",C2,toefl,null
believer,bi'li:və,n.,信徒,C2,toefl,null
belittle,bi'litl,vt.,"轻视,使渺小",C2,toefl,null
belligerent,bi'lidʒərənt,a.,"好战的,交战的,交战国的",C2,toefl,"```json
[""History"", ""Politics"", ""Laws""]
```"
benefactor,'beni'fæktə,n.,"恩人,捐助者,赠送者",C2,toefl,null
beneficial,'beni'fiʃəl,a.,有益的,B2,toefl,null
beneficiary,beni'fiʃəri,n.,"受惠者,受益人a.  受封的",C1,toefl,"```json
[""Economy"", ""Laws"", ""Health"", ""Society""]
```"
benefit,'benifit,n.,利益,B2,toefl,null
benefit,'benifit,vt.,有益于,B2,toefl,null
benefit,'benifit,vi.,受益,B2,toefl,null
benevolent,bi'nevələnt,a.,慈善的,B2,toefl,null
benign,bi'nain,a.,良性的,C1,toefl,null
bent,bent,n.,爱好,B1,toefl,null
bequest,bi'kwest,n.,"遗赠物,遗产,遗赠",C2,toefl,null
berate,bi'reit,vt.,严责,C2,toefl,null
bereave,bə'riv,vt.,"剥夺,使失去",C2,toefl,null
beset,bi'set,vt.,"围攻,使苦恼,镶嵌",C2,toefl,null
besides,bi'saidz,prep.,除. . . 之外,A2,toefl,null
besiege,bi'si:dʒ,vt.,"围攻,包围",C2,toefl,null
bestow,bi'stəu,vt.,"授予,适用,留宿,放置,使用",B2,toefl,null
betray,bi'trei,vt.,"出卖,背叛,辜负,暴露",B2,toefl,null
beverage,'bevəridʒ,n.,饮料,C1,toefl,null
bewilder,bi'wildə,vt.,使不知所措,B2,toefl,null
bias,'baiəs,n.,"偏见,斜线a. ad.  斜(的)",C2,toefl,null
bias,'baiəs,vt.,使有偏见,C2,toefl,null
bicker,'bikə,vi.,"斗嘴,潺潺而流,闪动",C2,toefl,null
bicker,'bikə,n.,"口角,流水声",C2,toefl,null
bidding,'bidiŋ,n.,"命令,邀请,出价",B2,toefl,"[""Economy"", ""Politics"", ""Laws""]"
bigoted,'bigətid,a.,"固执己见的,执迷的,顽固的",C2,toefl,null
bill,bil,n.,"帐单,钞票,鸟嘴,清单,票据,法案",A2,toefl,"```json
[""Economy"", ""Politics"", ""Laws""]
```"
bill,bil,vt.,"送帐单,宣布",A2,toefl,"```json
[""Economy"", ""Politics"", ""Laws""]
```"
biochemistry,'baiəu'kemistri,n.,生物化学,B1,toefl,"```json
[""Science"", ""Health""]
```"
bizarre,bi'zɑ:,a.,奇异的,B2,toefl,null
blame,bleim,n.,"过失,责备",A2,toefl,null
blame,bleim,vt.,"责备,归咎于",A2,toefl,null
bland,blænd,a.,"温和的,乏味的,冷漠的",C2,toefl,null
blast,bla:st,n.,"阵,一阵风,爆炸,枯萎病",B2,toefl,"```json
[""Tech"", ""Science"", ""Environment"", ""Health"", ""Sports"", ""Media""]
```"
blast,bla:st,vt.,"炸,使枯萎",B2,toefl,"```json
[""Tech"", ""Science"", ""Environment"", ""Health"", ""Sports"", ""Media""]
```"
blast,bla:st,vi.,"猛攻,公开批评,枯萎",B2,toefl,"```json
[""Tech"", ""Science"", ""Environment"", ""Health"", ""Sports"", ""Media""]
```"
bleach,bli:tʃ,vt.,漂白,C2,toefl,null
bleach,bli:tʃ,vi.,变白,C2,toefl,null
bleach,bli:tʃ,n.,"漂白,漂白剂",C2,toefl,null
bleak,bli:k,a.,"萧瑟的,苍白的,荒凉的,阴冷的",C2,toefl,null
bleed,bli:d,vi.,"流血,悲痛,渗出",B1,toefl,null
bleed,bli:d,vt.,"使出血,榨取",B1,toefl,null
blemish,'blemiʃ,n.,"污点,缺点",C2,toefl,null
blemish,'blemiʃ,vt.,"弄脏,玷污,损害",C2,toefl,null
blend,blend,vt.,混合,B2,toefl,null
blend,blend,n.,混合,B2,toefl,null
blessed,'blesid,a.,受祝福的,B1,toefl,null
blessing,'blesiŋ,n.,祝福,B1,toefl,null
blink,bliŋk,vi.,"眨眼,闪亮",B2,toefl,null
blink,bliŋk,vt.,"眨眼,使闪亮",B2,toefl,null
blink,bliŋk,n.,"眨眼,瞬间,闪光",B2,toefl,null
blink,bliŋk,n.,闪烁,B2,toefl,null
bliss,blis,n.,"福佑,天赐的福",C2,toefl,null
block,blɔk,n.,"街区,木块,石块",A2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Politics"", ""Environment"", ""Health"", ""Sports"", ""Fashion"", ""Media"", ""Literature"", ""Education"", ""Society"", ""Laws""]
```"
block,blɔk,vt.,"阻塞,封锁,使成块状",A2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""History"", ""Politics"", ""Environment"", ""Health"", ""Sports"", ""Fashion"", ""Media"", ""Literature"", ""Education"", ""Society"", ""Laws"", ""Travel""]
```"
block,blɔk,n.,块,A2,toefl,null
blunder,'blʌndə,n.,"大错,大失策",C2,toefl,null
blunder,'blʌndə,vi.,"失策,绊倒,犯错",C2,toefl,null
blunder,'blʌndə,vt.,做错,C2,toefl,null
blunt,blʌnt,a.,"钝的,坦率的,麻痹的",C2,toefl,null
board,bɔ:d,n.,"木板,甲板,会议桌,海岸",A2,toefl,null
board,bɔ:d,vt.,"乘船,供膳食,用板铺",A2,toefl,"```json
[""Tech"", ""Economy"", ""Business"", ""Education"", ""Sports"", ""Travel""]
```"
board,bɔ:d,vi.,搭伙,A2,toefl,null
board,bɔ:d,n.,板,A2,toefl,"```json
[""Tech"", ""Economy"", ""Art"", ""History"", ""Politics"", ""Environment"", ""Education"", ""Society"", ""Laws"", ""Travel""]
```"
boast,bəust,n.,吹牛,B1,toefl,null
boast,bəust,vi.,"吹牛,自夸",B1,toefl,null
boast,bəust,vt.,"夸口说,自恃有",B1,toefl,null
boastful,'boustful,a.,"自夸的,自负,喜夸耀的",B1,toefl,null
bold,bəuld,n.,粗体,B2,toefl,
bombastic,bɔm'bæstik,a.,"夸大的,夸夸其谈的",C2,toefl,null
bonanza,bou'nænzə,n.,"富矿带,带来好运的事物,幸运",C2,toefl,"```json
[""Economy"", ""History"", ""Media""]
```"
bond,bɔnd,n.,"结合,债券,契约,粘合剂,关栈保留,键,保证人",B1,toefl,"```json
[""Economy"", ""Science"", ""Art"", ""History"", ""Politics"", ""Laws""]
```"
bond,bɔnd,vt.,"存入关栈,粘着",B1,toefl,"```json
[""Economy"", ""Science"", ""Politics"", ""Laws""]
```"
bond,bɔnd,vi.,,B1,toefl,"```json
[""Economy"", ""Science"", ""Art"", ""History"", ""Politics"", ""Laws"", ""Literature""]
```"
bondage,'bɔndidʒ,n.,"奴役,束缚",B1,toefl,null
bonus,'bəunəs,n.,"奖金,红利",A2,toefl,null
boon,bu:n,n.,恩惠,C2,toefl,null
boredom,'bɔ:dəm,n.,"厌烦,厌倦,令人厌烦的事物",B1,toefl,null
boring,'bɔ:riŋ,a.,"烦人的,无聊的,无趣的",A1,toefl,null
botany,'bɔtəni,n.,植物学,B2,toefl,"```json
[""Science"", ""Environment""]
```"
bound,baund,n.,"跃,回跳,范围,边界a.  受约束的,装订的,有义务的,关联的,便秘的,准",B1,toefl,null
boundary,'baundəri,n.,"边界,分界线",B1,toefl,null
boundless,'baundlis,a.,"无限的,无边无际的",C2,toefl,null
bow,bau,n.,"弓,眼睛框",B2,toefl,null
bow,bau,vt.,,B2,toefl,"[""Art"", ""Fashion"", ""Sports"", ""Literature"", ""Travel""]"
bow,bau,vi.,"用弓拉琴,弯成弓形",B2,toefl,null
bow,bau,n.,"鞠躬,船首,屈服",B2,toefl,null
bow,bau,vt.,,B2,toefl,null
bow,bau,vi.,,B2,toefl,null
brace,breis,n.,"支柱,曲柄,支撑,一对",C2,toefl,"```json
[""Tech"", ""Health"", ""Fashion"", ""Society""]
```"
brace,breis,vt.,"紧缚,支撑,激励",C2,toefl,"```json
[""Tech"", ""Health"", ""Fashion"", ""Art"", ""Literature""]
```"
brace,breis,vi.,打起精神,C2,toefl,"```json
[""Tech"", ""Health"", ""Fashion"", ""Sports""]
```"
brag,bræg,n.,吹牛,B2,toefl,null
brag,bræg,vt.,,B2,toefl,null
brag,bræg,vi.,吹牛,B2,toefl,null
brain,brein,n.,脑,A1,toefl,"```json
[""Tech"", ""Science"", ""Health"", ""Education""]
```"
brain,brein,vt.,打碎脑部,A1,toefl,
brawl,brɔ:l,n.,争吵,C2,toefl,null
brawl,brɔ:l,vi.,"争吵,哗哗地流水",C2,toefl,null
breach,bri:tʃ,n.,"裂口,违背,破坏,破裂,突破,违反",C1,toefl,"```json
[""Tech"", ""Economy"", ""Laws"", ""Health"", ""Environment"", ""Politics""]
```"
breach,bri:tʃ,vt.,"攻破,突破",C1,toefl,"```json
[""Tech"", ""Economy"", ""Laws"", ""Politics"", ""Health"", ""Environment""]
```"
breach,bri:tʃ,vi.,跳出水面,C1,toefl,"```json
[""Tech"", ""Economy"", ""Laws"", ""Health"", ""Politics"", ""Environment""]
```"
breakdown,'breikdaun,n.,"崩溃,故障",B2,toefl,"```json
[""Tech"", ""Economy"", ""Health"", ""Science"", ""Society""]
```"
breed,bri:d,n.,"种类,品种",B2,toefl,null
breed,bri:d,vt.,,B2,toefl,null
breed,bri:d,vi.,"养育,引起,饲养,繁殖",B2,toefl,null
breeze,bri:z,n.,"微风,煤屑,轻而易举的事",A2,toefl,null
breeze,bri:z,vi.,"吹微风,逃走",A2,toefl,null
brew,bru:,n.,"酿造酒,酝酿",C2,toefl,null
brew,bru:,vt.,,C2,toefl,null
brew,bru:,vi.,"酿造,酝酿",C2,toefl,null
brighten,'braitn,vi.,"变亮,活跃",A1,toefl,null
brighten,'braitn,vt.,"使生辉,事快活",A1,toefl,null
brim,brim,n.,"边,边缘,(河)边",C2,toefl,null
brim,brim,vt.,"注满,使满溢",C2,toefl,null
brim,brim,vi.,满溢,C2,toefl,null
brink,briŋk,n.,"边缘,水滨",C2,toefl,null
brisk,brisk,vt.,使活泼,C2,toefl,null
brisk,brisk,vi.,活跃起来,C2,toefl,null
brittle,'britl,a.,"易碎的,脆弱的,易坏的",C2,toefl,"```json
[""Science"", ""Health"", ""Environment""]
```"
broaden,'brɔ:dn,vi.,"变宽,扩大",B2,toefl,null
broaden,'brɔ:dn,vt.,"放宽,使扩大",B2,toefl,null
bruise,bru:z,n.,"瘀伤,擦伤",B2,toefl,null
bruise,bru:z,vi.,"受伤,擦伤",B2,toefl,null
bruise,bru:z,vt.,"使受伤,研碎",B2,toefl,null
brutal,'bru:tl,a.,"残忍的,野蛮的,不讲理的",C1,toefl,null
bud,bʌd,n.,"芽,花蕾",B2,toefl,null
bud,bʌd,vi.,"发芽,萌芽",B2,toefl,null
bud,bʌd,vt.,使发芽,B2,toefl,null
budge,bʌdʒ,vi.,"移动,微微一动",C2,toefl,"```json
[""Economy"", ""Politics"", ""Laws""]
```"
budge,bʌdʒ,vt.,推动,C2,toefl,null
budge,bʌdʒ,n.,羔皮,C2,toefl,"```json
[""Economy"", ""Politics"", ""Laws""]
```"
budget,'bʌdʒit,n.,预算,B1,toefl,"```json
[""Economy"", ""Politics"", ""Environment"", ""Health"", ""Education"", ""Society"", ""Laws""]
```"
budget,'bʌdʒit,vi.,编预算,B1,toefl,"```json
[""Economy"", ""Politics"", ""Environment"", ""Health"", ""Education"", ""Society""]
```"
budget,'bʌdʒit,vt.,"编入预算,安排a.  廉价的",B1,toefl,"```json
[""Economy"", ""Politics"", ""Environment"", ""Health"", ""Education"", ""Society"", ""Laws""]
```"
bulk,bʌlk,n.,"大小,体积,大批,大多数",B2,toefl,null
bulk,bʌlk,vt.,"显得大,显得重要,",B2,toefl,null
bulky,'bʌlki,a.,庞大的,C2,toefl,null
burglar,'bə:glə,n.,窃贼,B1,toefl,null
burning,'bə:niŋ,n.,"烧,燃烧",B1,toefl,null
burnish,'bə:niʃ,vt.,"磨,打磨,磨光",A2,toefl,null
burnish,'bə:niʃ,vi.,磨光发亮,A2,toefl,null
burnish,'bə:niʃ,n.,"光辉,光泽",A2,toefl,null
butt,bʌt,n.,"烟头,靶,笑柄",A2,toefl,null
butter,'bʌtə,n.,"奶油,黄油",A1,toefl,null
butter,'bʌtə,vt.,涂黄油于,A1,toefl,null
byword,'baiwə:d,n.,"谚语,格言,笑柄",C2,toefl,null
calamity,kə'læmiti,n.,"灾难,不幸事件",C2,toefl,null
calculate,'kælkjuleit,vt.,,B1,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Education""]
```"
calculate,'kælkjuleit,vi.,"计算,考虑,计划,打算",B1,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Education""]
```"
caliber,'kæləbə,n.,"口径,才干,器量",C2,toefl,null
cancel,'kænsəl,n.,"取消,撤消,盖销(邮票)",B1,toefl,"```json
[""Media"", ""Politics"", ""Society""]
```"
cancel,'kænsəl,vt.,"取消,删去,抵销,盖销",B1,toefl,null
cancel,'kænsəl,vi.,相互抵销,B1,toefl,null
candidate,'kændidit,n.,"候选人,投考者",B2,toefl,null
canny,'kæni,a.,"精明的,谨慎的",C2,toefl,null
canvas,'kænvəs,n.,"帆布,画布,油画",B2,toefl,"```json
[""Art"", ""Education"", ""Fashion"", ""Tech""]
```"
capable,'keipəbl,a.,"有能力的,能的,能干的",B1,toefl,null
capacious,kə'peiʃəs,a.,"容积大的,广阔的,宽敞的",A1,toefl,null
captivate,'kæpti'veit,vt.,"迷住,迷惑",C2,toefl,null
captivity,kæp'tiviti,n.,"囚禁,被关",C2,toefl,null
carbon,'ka:bən,n.,"碳,副本,复写纸",B2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Environment"", ""Health"", ""Politics""]
```"
cardinal,'ka:dinl,n.,"枢机主教,鲜红色a.  主要的,深红色的",C1,toefl,null
career,kə'riə,n.,"事业,生涯,速度",B1,toefl,"```json
[""Economy"", ""Education"", ""Society""]
```"
carnage,'ka:nidʒ,n.,"大屠杀,残杀",C2,toefl,null
carnal,'karnəl,a.,"肉体的,肉欲的",C2,toefl,null
castigate,'kæstigeit,vt.,"惩罚,苛评,修订",C2,toefl,null
casual,'kæʒjuəl,n.,"临时工,待命士兵",B1,toefl,null
casualty,'kæʒjuəlti,n.,"严重事故,伤亡,受害者",B1,toefl,null
cataclysm,'kætə'klizəm,n.,"大洪水,地震,(社会政治的)大变动",C2,toefl,null
catastrophe,kə'tæstrəfi,n.,"大灾难,大祸",B2,toefl,null
catching,'kætʃiŋ,a.,"易传染的,有魅力的,迷人的",A1,toefl,null
categorical,kætə'gɑ:ikl,a.,"属于范畴的,绝对的,明确的",C2,toefl,null
cathedral,kə'θi:drəl,n.,大教堂,B2,toefl,"```json
[""Art"", ""History"", ""Religion"", ""Architecture""]
```  

(Note: Although ""Religion"" was not in the original list, it is inherently relevant to ""cathedral."" Among the given options, ""Art,"" ""History,"" and ""Architecture"" (implied under ""Art"" or ""Tech"") are the closest fits.)  

If strictly limited to the provided domains:  
```json
[""Art"", ""History""]
```"
catholic,'kæθəlik,n.,"天主教徒,旧教徒a.  天主教的,旧教的,宽宏大量的,一般的,普遍的",B2,toefl,null
cause,kɔ:z,n.,"原因,目标",B1,toefl,null
cause,kɔ:z,vt.,"引起,使产生,成为. . . 的原因",B1,toefl,null
caustic,'kɔ:stik,n.,腐蚀剂a.  腐蚀性的,C2,toefl,null
cautious,'kɔ:ʃəs,a.,"谨慎的,小心的",B1,toefl,null
cavern,'kævən,n.,"巨穴,洞窟",C2,toefl,null
cavern,'kævən,vt.,"放于山洞中,挖空",C2,toefl,null
ceaseless,'si:slis,a.,"不停的,不断的",C2,toefl,null
celebrity,si'lebriti,n.,"名声,名人",B1,toefl,null
celestial,si'lestjəl,a.,"天的,天国的,天空的",C2,toefl,"```json
[""Science"", ""Art"", ""Literature"", ""History""]
```"
censor,'sensə,n.,检查员,C2,toefl,"```json
[""Media"", ""Politics"", ""Laws"", ""Society""]
```"
censor,'sensə,vt.,"检查,审查,删改",C2,toefl,"```json
[""Politics"", ""Media"", ""Laws"", ""Society""]
```"
censure,'senʃə,n.,责难,C2,toefl,"```json
[""Politics"", ""Laws"", ""Media"", ""Society""]
```"
censure,'senʃə,vt.,"非难,指责",C2,toefl,"```json
[""Politics"", ""Laws"", ""Media"", ""Society""]
```"
centigrade,'sentigreid,a.,"分为百度的,摄氏的",B2,toefl,
ceremonial,'seri'məunjəl,n.,仪式a.  正式的,C2,toefl,null
ceremonious,seri'mounjəs,a.,"讲究仪式的,隆重的",B1,toefl,null
ceremony,'seriməni,n.,"典礼,仪式,礼节",B1,toefl,null
chafe,tʃeif,n.,"擦伤,气恼",C2,toefl,null
chafe,tʃeif,vt.,,C2,toefl,null
chafe,tʃeif,vi.,"摩擦,擦痛,激怒",C2,toefl,null
chalk,tʃɔ:k,n.,"粉笔,白垩",C2,toefl,"```json
[""Education"", ""Art"", ""Sports""]
```"
